stimulus_id,n_constraints,delta_logit,l10h7_activation,l10h7_zscore
859,6,9.75666735315125,-0.023776141926646233,-0.05118629847565115
859,7,9.584510453236645,-0.023169586434960365,-0.048085012257057136
860,1,8.026365777408097,-0.016353482380509377,-0.026163441576220015
860,2,6.963816104477206,-0.020155461505055428,-0.04568139393011562
860,3,5.935007073715167,-0.02388704940676689,-0.06483798382293196
860,4,5.767561920041524,-0.030415520071983337,-0.09835273369750254
860,5,5.7391158962545825,-0.037755414843559265,-0.13603303433601047
860,6,5.876474760621195,-0.04164345562458038,-0.15599279535206653
860,7,5.880369962163636,-0.04433669522404671,-0.16981888972502945
861,1,5.556165711116569,-0.007547981105744839,-0.03857438542845108
861,2,5.407345787507637,-0.011172075755894184,-0.05691159553859105
861,3,5.590306932075394,-0.014235836453735828,-0.07241362544313454
861,4,5.475440099633444,-0.01633359119296074,-0.08302785413363628
861,5,5.872025448943767,-0.016324607655405998,-0.08298239919065713
861,6,6.00475507922699,-0.02056419849395752,-0.10443389963210946
861,7,6.086943876520719,-0.024292297661304474,-0.1232973522575153
862,1,6.584401013314164,-0.009694602340459824,-0.07740500480284412
862,2,8.75019877426235,-0.012808811850845814,-0.09351515223178872
862,3,7.859265279604678,-0.012569453567266464,-0.09227692557300347
862,4,8.305701442962132,-0.014567507430911064,-0.10261307739802863
862,5,7.834424507237601,-0.0180547796189785,-0.12065311898394664
862,6,7.3031001996715235,-0.02406924217939377,-0.15176659360118522
862,7,7.300004188927976,-0.027321942150592804,-0.16859316737644975
863,1,7.0634777094198435,0.004690646659582853,0.00611374429162697
863,2,6.3894292014548375,-0.0027322934474796057,-0.032488121887863854
863,3,6.040168226157974,-0.00854067038744688,-0.06269369893991786
863,4,5.926081459749579,-0.011359929107129574,-0.07735482327244621
863,5,6.132059570042329,-0.014140583574771881,-0.09181519208900259
863,6,6.238359879956011,-0.01832854375243187,-0.11359403928585053
863,7,6.11959914835289,-0.01911688968539238,-0.11769371189109407
864,1,4.235398612512251,-0.01412733644247055,-0.03493689571152081
864,2,4.617214343083732,-0.016940712928771973,-0.04963028385233876
864,3,4.921530312538241,-0.02053835615515709,-0.06841965263211235
864,4,4.474518264155058,-0.023235872387886047,-0.08250793879524518
864,5,4.640718009114822,-0.0250762440264225,-0.09211962601166845
864,6,4.457512135826096,-0.028286565095186234,-0.10888613193423811
864,7,4.435322806763152,-0.028844386339187622,-0.111799458355787
865,1,6.976860441441044,-0.004785923752933741,-0.028612809139482474
865,2,7.42243583938542,-0.006190665997564793,-0.03587588379255757
865,3,7.43885025231296,-0.009801453910768032,-0.054545089670184135
865,4,7.511258705188534,-0.011976729147136211,-0.06579212555389334
865,5,7.411087192439321,-0.01711234264075756,-0.09234528456656929
865,6,7.508195290577938,-0.018144933506846428,-0.09768418896355116
865,7,7.390453858342858,-0.019757866859436035,-0.1060236942322703
866,1,6.548659906268854,-0.00977220106869936,-0.021527028769278495
866,2,8.407698736048587,-0.012357604689896107,-0.03514761431928225
866,3,8.22861866262229,-0.012564537115395069,-0.03623778870500301
866,4,7.808456687964687,-0.012462918646633625,-0.035702435912936856
866,5,7.829688113525745,-0.013681869953870773,-0.04212419165946407
866,6,7.347393156831006,-0.014931716956198215,-0.04870871404507776
866,7,7.605117327894987,-0.016213318333029747,-0.0554605268185341
867,1,5.294328445383293,-0.02084280550479889,-0.02110249128387538
867,2,5.215349393221059,-0.027585454285144806,-0.05552312894474692
867,3,5.076975328169378,-0.027038689702749252,-0.05273194313787333
867,4,4.834779442849926,-0.027099216356873512,-0.05304092646153521
867,5,5.029376997178724,-0.02765926718711853,-0.055899937412205704
867,6,5.02199002938321,-0.03380449488759041,-0.08727079223680502
867,7,4.904878640989595,-0.03583540767431259,-0.09763842600061035
868,1,5.899993004924496,-0.01186387613415718,-0.022773810325782184
868,2,6.967858013750161,-0.03320811316370964,-0.13093105494036814
868,3,6.2140057610046355,-0.030761562287807465,-0.11853369441721574
868,4,6.520380154221091,-0.03160342574119568,-0.12279965301457013
868,5,6.658975096946062,-0.032284270972013474,-0.12624968704821946
868,6,6.447406017649358,-0.03431398421525955,-0.1365348141972143
868,7,6.218726997062281,-0.034352514892816544,-0.13673005996364423
869,1,5.525644050002025,-0.018239101395010948,-0.02801015418627152
869,2,5.123982235713966,-0.02693318948149681,-0.07249435166666376
869,3,4.515332661509638,-0.03435979038476944,-0.11049332037998544
869,4,4.294209348257115,-0.036370620131492615,-0.12078193796274522
869,5,3.688574662674461,-0.03742184117436409,-0.1261606187400112
869,6,3.43091280236308,-0.03728621080517769,-0.12546665198154175
869,7,3.3926733808115217,-0.036209773272275925,-0.11995894843488225
870,1,8.310234473549958,0.0006801652489230037,-0.04487206865036982
870,2,9.438640200690674,-0.0035146805457770824,-0.06709930570116364
870,3,9.959249714837622,-0.005053655710071325,-0.07525387620653741
870,4,10.210734106560542,-0.007766885682940483,-0.08963047280431376
870,5,10.336392781976597,-0.009505683556199074,-0.09884384426153513
870,6,10.180280966106466,-0.016994278877973557,-0.13852367792904366
870,7,10.022722254074022,-0.0190297719091177,-0.14930914855960695
871,1,5.41887316070608,-0.0019084017258137465,0.04516164210709409
871,2,5.816836667384962,-0.005259410478174686,0.027845386050931703
871,3,5.321625134931389,-0.009661121293902397,0.005099652690307335
871,4,4.957119563193808,-0.013859488070011139,-0.016595305301540186
871,5,5.293265607690317,-0.015252616256475449,-0.02379426125140956
871,6,5.483910136589678,-0.017126498743891716,-0.03347750333437847
871,7,5.555721149691866,-0.01903083547949791,-0.043318117002629906
872,1,2.1466846639982275,-0.005642757751047611,-0.022667881067505658
872,2,0.8055978353874235,-0.009823177941143513,-0.04385385518909526
872,3,0.16388643128313177,-0.013372343964874744,-0.06184069290223671
872,4,0.11683540330211085,-0.013738946989178658,-0.0636986023545449
872,5,-0.21409897413570964,-0.015898680314421654,-0.07464392657016714
872,6,-0.47640684789500665,-0.019023442640900612,-0.09047992648753014
872,7,-0.5708975147237236,-0.020622150972485542,-0.09858202909940922
873,1,8.994356479835018,-0.012795034795999527,-0.10949334900236488
873,2,10.471105851882092,-0.015622270293533802,-0.12417215247914275
873,3,9.840675057545434,-0.01885000243782997,-0.140930305757539
873,4,10.451047849129225,-0.01990925893187523,-0.1464298893334921
873,5,10.351065655772556,-0.020258240401744843,-0.14824177603968292
873,6,9.925216804180685,-0.02225809544324875,-0.15862487966224326
873,7,10.022593690053132,-0.02446984127163887,-0.17010810501925236
874,1,5.875638395405735,-0.03554752469062805,-0.1507928831744526
874,2,5.768760246462861,-0.041079260408878326,-0.1798027542760576
874,3,5.667545121802263,-0.043053485453128815,-0.1901561075409859
874,4,5.119526687607888,-0.045674119144678116,-0.20389939707406132
874,5,4.99114215633949,-0.047686923295259476,-0.21445506927808525
874,6,4.825745714132252,-0.04879704862833023,-0.2202768573133957
874,7,4.894319772856806,-0.04994821175932884,-0.22631385831057146
875,1,4.978631519694772,-0.009118760004639626,-0.03065436983010997
875,2,4.036537406266645,-0.012923958711326122,-0.050073279272610655
875,3,3.893457999896645,-0.01622552052140236,-0.06692199986531719
875,4,4.2387037828825065,-0.019593605771660805,-0.0841102067136119
875,5,4.080022435616907,-0.02527722902595997,-0.11311520061487247
875,6,4.18795403603628,-0.029235653579235077,-0.1333160610324763
875,7,3.910395227332319,-0.031003300100564957,-0.14233681668020084
876,1,5.679833070089777,-0.017144661396741867,-0.0435312388813946
876,2,5.510751137332045,-0.024955958127975464,-0.08316922174686157
876,3,4.889514129365066,-0.028248082846403122,-0.09987492217919014
876,4,5.683471415477889,-0.030319491401314735,-0.11038616757570212
876,5,6.174602681444909,-0.031083188951015472,-0.11426150753921882
876,6,6.173041143531522,-0.031160296872258186,-0.11465278731851454
876,7,6.269957982298789,-0.033518362790346146,-0.1266186592694641
877,1,10.35904469695294,-0.0172241423279047,-0.004935294813023233
877,2,10.020254232351114,-0.02168487012386322,-0.027760731901885136
877,3,10.015443666414418,-0.026850638911128044,-0.05419384682455507
877,4,9.276974634074822,-0.03518253564834595,-0.09682796249029149
877,5,9.40752270475952,-0.037322934716939926,-0.10778033316162326
877,6,8.749060572416948,-0.041596002876758575,-0.12964552039558253
877,7,8.858563317323055,-0.04294790327548981,-0.13656316229464766
878,1,3.6246721973401326,-0.016800295561552048,-0.06240316750329682
878,2,4.925660919632652,-0.02453198842704296,-0.10207684162296449
878,3,4.925807172611232,-0.027628598734736443,-0.11796649352201656
878,4,5.042736657443725,-0.03501426801085472,-0.15586461507366123
878,5,4.879154625605723,-0.035978104919195175,-0.1608103562032242
878,6,4.573812736623971,-0.03735395520925522,-0.16787026365103858
878,7,4.247181225731069,-0.03733883053064346,-0.16779265431232754
879,1,6.618475255894059,-0.0057939267717301846,0.031738433173435124
879,2,7.260831982441573,-0.008284389972686768,0.01900412382502429
879,3,7.599576226003231,-0.010076145641505718,0.009842466284874576
879,4,7.831345578479873,-0.010669729672372341,0.0068073350408438
879,5,8.0287305674475,-0.013653329573571682,-0.008448495320017157
879,6,7.91290429945177,-0.016109907999634743,-0.02100954404545246
879,7,8.19988751120377,-0.01722213253378868,-0.02669660309429455
880,1,3.5492313860691516,-0.015562021173536777,-0.04735320237357599
880,2,4.679181308738551,-0.01662527769804001,-0.05277156393806323
880,3,5.294561462631924,-0.02004203572869301,-0.07018338315741202
880,4,5.662453231631704,-0.026381462812423706,-0.10248914123155539
880,5,5.782650881432772,-0.030521878972649574,-0.12358872657765174
880,6,5.641048981169167,-0.03800761327147484,-0.16173607302884713
880,7,5.7459673097515935,-0.04036257788538933,-0.17373698668956838
881,1,5.893890559538608,0.007706477306783199,0.018082965891415302
881,2,7.824138954023766,0.0031093296129256487,-0.005705995579991423
881,3,7.180060018673222,0.0010646198643371463,-0.016286800172015663
881,4,7.686422148698451,-0.0032641133293509483,-0.03868679121477382
881,5,6.936465062296745,-0.006826986558735371,-0.05712366982421682
881,6,6.813393756607651,-0.010199018754065037,-0.07457299912947758
881,7,6.773447159662476,-0.014287238009274006,-0.09572839739496625
882,1,8.047359142469363,-0.0011669484665617347,-0.01604470493048406
882,2,9.22836006301397,-0.00470560509711504,-0.0344087165624387
882,3,9.075180677484974,-0.010402066633105278,-0.06397075007670767
882,4,8.193423580626492,-0.01471005193889141,-0.08632722614242198
882,5,7.55491999128049,-0.018935900181531906,-0.10825744836649548
882,6,6.926349844597565,-0.02140001207590103,-0.12104506361571986
882,7,6.695905520398434,-0.02374063804745674,-0.13319184332770997
883,1,7.2450466309278045,-0.012016543187201023,0.020995462448037558
883,2,8.180827638354899,-0.015179317444562912,0.004888461103708742
883,3,7.774697412636648,-0.010427581146359444,0.02908753973377801
883,4,7.319356856847124,-0.01436597853899002,0.009030536945816027
883,5,7.285177378813427,-0.018174005672335625,-0.010362531659465754
883,6,7.223657047997446,-0.01845286600291729,-0.011782678452776687
883,7,6.929807349912544,-0.019451741129159927,-0.01686963113798879
884,1,10.88008124564906,-0.008223971351981163,-0.009880869444290641
884,2,11.555060733779957,-0.010222037322819233,-0.020273501949700467
884,3,11.696262078283105,-0.008819228038191795,-0.012977005446036558
884,4,11.178205802233274,-0.009739617817103863,-0.01776427116877766
884,5,11.103100074645624,-0.011283494532108307,-0.02579450819141742
884,6,10.890231489729482,-0.011821774765849113,-0.028594289948297
884,7,10.655780266197691,-0.012894761748611927,-0.034175266531500194
885,1,5.4430837965952685,-0.013173441402614117,-0.019398231500647255
885,2,6.414599118963643,-0.021363310515880585,-0.0606163277597115
885,3,6.243690993203414,-0.029044633731245995,-0.09927500658707544
885,4,5.643332569609165,-0.02975388616323471,-0.10284454287750666
885,5,5.794219332826736,-0.030710997059941292,-0.10766150497121668
885,6,5.745865655324503,-0.03395617753267288,-0.12399389798668174
885,7,5.83213715150795,-0.0354086197912693,-0.13130377119681447
886,1,7.209621421229498,-0.02109426259994507,-0.08755168984772445
886,2,6.530811553249655,-0.026200231164693832,-0.11420281668739307
886,3,5.09441742433119,-0.031182171776890755,-0.14020656690239067
886,4,4.572735995237115,-0.035332195460796356,-0.16186804134839308
886,5,3.567176636214546,-0.03558459132909775,-0.1631854474809629
886,6,3.1918962601119807,-0.03659776970744133,-0.16847383598747798
886,7,2.8175348421380675,-0.037675052881240845,-0.17409682605157453
887,1,6.278334511034111,-0.03578437864780426,-0.11592662043495358
887,2,6.846235348864158,-0.03479524329304695,-0.11073630570465756
887,3,6.1792774157430586,-0.03231874108314514,-0.09774129360864592
887,4,5.545536832710119,-0.03316907212138176,-0.10220325697105177
887,5,5.433461529834955,-0.037242475897073746,-0.12357773066439671
887,6,4.916289843636468,-0.03881339356303215,-0.13182084629310323
887,7,4.702389723594649,-0.039972204715013504,-0.1379015050854844
888,1,8.31819522453661,-0.006481511052697897,-0.02236176124742142
888,2,7.084135014409872,-0.01064764242619276,-0.04355406676721045
888,3,7.762376338128826,-0.015227323397994041,-0.06685001920765424
888,4,8.036672353276018,-0.023487571626901627,-0.10886830630488939
888,5,8.374979065282725,-0.029195044189691544,-0.13790111671167968
888,6,8.218060088034392,-0.03628409653902054,-0.17396175661097582
888,7,7.921752072390833,-0.03716009482741356,-0.17841779068626804
889,1,1.0751689477123867,-0.006585777271538973,-0.004815273620702032
889,2,1.295921630717273,-0.009251240640878677,-0.018646417414067796
889,3,1.3126053081074371,-0.013245860114693642,-0.039374579345552364
889,4,1.0256415847003584,-0.01526715885847807,-0.04986313975730454
889,5,1.4182932231245355,-0.01818443275988102,-0.06500093353795318
889,6,1.368666515262231,-0.01918964646756649,-0.07021700797138433
889,7,1.2128110388267113,-0.020045991986989975,-0.07466060233932524
890,1,8.706352965209888,-0.03254999592900276,-0.0889032970803447
890,2,7.662871890955413,-0.03490130230784416,-0.10100707289436082
890,3,6.694049062237329,-0.03924636170268059,-0.12337405377228414
890,4,6.5312009283473245,-0.04138311371207237,-0.13437337207659225
890,5,5.705896729158382,-0.04393566772341728,-0.14751310655973096
890,6,5.233578279759054,-0.04669565707445145,-0.16172065205639663
890,7,5.441124872012286,-0.04786276817321777,-0.16772856800330885
891,1,8.315821274873965,-0.01877494528889656,-0.041354347047040364
891,2,6.211268255626302,-0.024025462567806244,-0.06788373318155896
891,3,5.6983758558289805,-0.028073372319340706,-0.08833668193529418
891,4,6.006685855493568,-0.030390117317438126,-0.10004254239910434
891,5,6.25998180402502,-0.030632581561803818,-0.10126764598812206
891,6,6.57503164442982,-0.030451016500592232,-0.10035024883246124
891,7,6.823103354830677,-0.03043769672513008,-0.10028294775569307
892,1,5.789367450671328,-0.005430044140666723,-0.01142477182371739
892,2,9.270632865478163,-0.005886003840714693,-0.013777854032745306
892,3,9.519660449645535,-0.00848027877509594,-0.027166191187931035
892,4,9.611495790347467,-0.00926634669303894,-0.03122287083002373
892,5,9.480853476881252,-0.016014596447348595,-0.06604872591605976
892,6,9.197081004111158,-0.022437356412410736,-0.09919481800501953
892,7,9.052833732865274,-0.025315094739198685,-0.11404603151860433
893,1,9.382759761050854,-0.020756077021360397,-0.03363329977532751
893,2,8.346233515973243,-0.0266376081854105,-0.06353773090993327
893,3,7.782322070970333,-0.030085662379860878,-0.0810692369634225
893,4,7.878020196348092,-0.03481443598866463,-0.1051125142650827
893,5,7.977620639180135,-0.04020624980330467,-0.13252699536076523
893,6,7.355366378001207,-0.04106434807181358,-0.13688996477495408
893,7,7.133392914997944,-0.04150710254907608,-0.13914113379974205
894,1,7.018132982940941,-0.008012612350285053,-0.03892335791096832
894,2,5.371637225963436,-0.01842893473803997,-0.09263570376699698
894,3,5.57457729225997,-0.022370176389813423,-0.11295893559698537
894,4,6.091012024493367,-0.023688042536377907,-0.11975458569508876
894,5,5.959573135319273,-0.02771506831049919,-0.14052016812416376
894,6,6.329759876282493,-0.028738804161548615,-0.145799118990875
894,7,6.409032229796258,-0.03176981955766678,-0.16142871849737955
895,1,7.719408223034857,-0.013019492849707603,-0.024884917298727136
895,2,7.271125981439139,-0.014493144117295742,-0.032424135575360676
895,3,7.17186865021108,-0.018690960481762886,-0.0539002164861038
895,4,6.130122826418819,-0.02467423304915428,-0.08451071361408818
895,5,5.994463515536632,-0.02738914266228676,-0.09840022507783905
895,6,5.829953188845754,-0.027712689712643623,-0.1000554958254384
895,7,5.8972418874480725,-0.029345069080591202,-0.10840676904448975
896,1,6.000093274162238,-0.015785928815603256,-0.04264795296536804
896,2,5.374268667290771,-0.020254060626029968,-0.06528923194486162
896,3,5.263449032254128,-0.023403393104672432,-0.08124778426011088
896,4,5.666844155560472,-0.026868127286434174,-0.09880456560125116
896,5,5.2625357610933765,-0.03155825287103653,-0.12257074939243637
896,6,5.603408751860708,-0.03596581891179085,-0.14490512460410457
896,7,5.60948813999634,-0.036952052265405655,-0.14990264603934214
897,1,7.760169993112899,-0.006517454050481319,-0.045331804155872756
897,2,8.398538245278791,-0.007974985055625439,-0.052938343489803856
897,3,7.687584870069415,-0.013654598034918308,-0.08257901622748261
897,4,6.9374093204565215,-0.017420614138245583,-0.10223304041020954
897,5,6.827446108768721,-0.01912778988480568,-0.11114242169974071
897,6,6.791577550990626,-0.02104910835623741,-0.12116936759274335
897,7,6.990632000172478,-0.024702096357941628,-0.14023352253920637
898,1,5.463001413516881,-0.01368159893900156,-0.010765276180562887
898,2,3.937573336771378,-0.016302866861224174,-0.024324878888917635
898,3,3.2285187994727576,-0.01683598756790161,-0.027082668322366266
898,4,3.0984787765551327,-0.02400604821741581,-0.06417280053585762
898,5,2.572096521101706,-0.03150513395667076,-0.10296495239417126
898,6,2.2506289152633134,-0.033577729016542435,-0.11368631565082346
898,7,2.1657647684719095,-0.03472917899489403,-0.11964267139478443
899,1,4.12673382910232,-0.007195522077381611,0.0001753876784634287
899,2,5.744268710819596,-0.009314448572695255,-0.010698189581507787
899,3,6.205409902641445,-0.015446805395185947,-0.04216726405980583
899,4,5.764586565191427,-0.01875166781246662,-0.05912664273922407
899,5,5.916157801311379,-0.020152142271399498,-0.06631337963807481
899,6,5.9395700774041735,-0.020703576505184174,-0.06914314402967214
899,7,5.950745468419669,-0.02623748779296875,-0.09754120883778881
900,1,6.526147213498605,-0.006296353414654732,-0.013619118258427439
900,2,6.895979504686419,-0.01186822634190321,-0.042242787013545065
900,3,7.329126834061159,-0.014797821640968323,-0.05729262151657267
900,4,6.825413080004366,-0.02094070054590702,-0.08884964610661386
900,5,6.620648259670825,-0.023794930428266525,-0.10351231551245788
900,6,6.635638686844023,-0.024366047233343124,-0.10644624068671098
900,7,6.604001180329498,-0.02558121830224991,-0.11268878329515603
901,1,7.661269208791851,-0.023339420557022095,-0.03371688895994902
901,2,8.216372030286404,-0.02966424822807312,-0.06659827735903902
901,3,8.167196241688652,-0.03240695595741272,-0.08085701179482092
901,4,8.82383563893825,-0.03371495380997658,-0.08765700503608831
901,5,8.81275938105432,-0.03660973906517029,-0.10270635709095086
901,6,8.99242579802646,-0.03711874783039093,-0.10535258174373731
901,7,8.903818142367678,-0.03740095719695091,-0.10681972619008993
902,1,-0.31421115411921957,-0.003318503499031067,-0.07156421516245023
902,2,0.7243718451328087,-0.00942048616707325,-0.10240918610455137
902,3,0.6904826343173223,-0.010237840004265308,-0.10654083588612849
902,4,0.8237502118711543,-0.014547271654009819,-0.12832462342611983
902,5,0.6526438194853881,-0.017552031204104424,-0.14351341140745405
902,6,0.7796077824777677,-0.01840106025338173,-0.14780517652358816
902,7,0.8214196159464364,-0.019649021327495575,-0.1541135069732165
903,1,10.632096043065602,-0.052696406841278076,0.2437810936483994
903,2,9.96722342163191,-0.06547921895980835,0.1787029880443139
903,3,9.597776571943855,-0.07000242173671722,0.15567507640367773
903,4,9.136083303312928,-0.06360092014074326,0.18826552622211837
903,5,9.018665963121943,-0.0584292858839035,0.21459464357059585
903,6,8.655619170240483,-0.05861533060669899,0.21364747811084414
903,7,8.766351934633727,-0.062443286180496216,0.19415911398803903
904,1,8.845893029283141,-0.04498780146241188,-0.24275627024659444
904,2,7.644722743793267,-0.04190725460648537,-0.22686076361185684
904,3,7.430254939755221,-0.03987797722220421,-0.21638976815742716
904,4,7.077448558334453,-0.04118199646472931,-0.22311845870842645
904,5,6.916384696661989,-0.04125519469380379,-0.22349615883451476
904,6,6.88934916834292,-0.04128450155258179,-0.22364738113040447
904,7,6.706134985569105,-0.04200325161218643,-0.22735610457318667
905,1,6.343546593475775,-0.01581435278058052,-0.024859542624185514
905,2,9.35823495682314,-0.01774202659726143,-0.03491349232883105
905,3,9.549902888337648,-0.01936204731464386,-0.04336285065496681
905,4,8.874532002435982,-0.019451510161161423,-0.04382945187740323
905,5,8.778976317578689,-0.021151240915060043,-0.0526945448009353
905,6,8.715438975811264,-0.022451141849160194,-0.05947429067877643
905,7,8.504562781794421,-0.025436637923121452,-0.07504540396116004
906,1,5.096470554779058,0.0008252675761468709,0.025160870001433983
906,2,5.809691943362627,-0.00842475425451994,-0.023539528187400887
906,3,7.3535091313618794,-0.012428762391209602,-0.04462021255526302
906,4,7.77418715762668,-0.018861256539821625,-0.07848662196698798
906,5,7.773347020636769,-0.022736093029379845,-0.09888723111284868
906,6,7.997597609384394,-0.025407904759049416,-0.11295404062989474
906,7,7.887871825096185,-0.029277650639414787,-0.13332784825039107
907,1,8.653812329194452,-0.008491829968988895,-0.03372618084212391
907,2,9.156766848482498,-0.013731850311160088,-0.060772178052743216
907,3,8.216182271240317,-0.02034219168126583,-0.09489099106922912
907,4,8.002805652037344,-0.023911146447062492,-0.11331190059580695
907,5,7.722342036154287,-0.02736837975680828,-0.1311561676684614
907,6,7.101359238700951,-0.030179331079125404,-0.14566469562411333
907,7,6.825333555273773,-0.031773753464221954,-0.15389419485579042
908,1,7.48378781992099,-0.010821595788002014,-0.0044364365054635965
908,2,5.863198891857995,-0.013617119751870632,-0.019008945248156585
908,3,6.2847951499444985,-0.018961578607559204,-0.04686854309317256
908,4,6.170169484803183,-0.02268780954182148,-0.06629264160516873
908,5,6.275513017140154,-0.023521218448877335,-0.070637035980348
908,6,6.203987576831474,-0.025602327659726143,-0.08148544313462787
908,7,6.278856544858698,-0.027074690908193588,-0.08916057902615482
909,1,3.357756990491244,-0.007673976942896843,-0.025480166492371795
909,2,4.747113544944311,-0.01359601691365242,-0.05653539069735838
909,3,5.117298344047918,-0.015793470665812492,-0.06805885546463741
909,4,5.048705843879122,-0.01915799453854561,-0.08570244512744503
909,5,4.679831718283911,-0.022556103765964508,-0.10352215665449566
909,6,4.6923156347724095,-0.02641049213707447,-0.12373459960135419
909,7,4.580527021736871,-0.027422402054071426,-0.12904106316843147
910,1,5.315080726768245,-0.010150877758860588,-0.008699990171463874
910,2,8.31576598421315,-0.01033562608063221,-0.009653049670111808
910,3,8.373025610869412,-0.015506016090512276,-0.03632549390872304
910,4,8.322427254276098,-0.019081179052591324,-0.05476865478590676
910,5,7.915999312471022,-0.024511173367500305,-0.0827803174078035
910,6,7.941018081197602,-0.02757224626839161,-0.09857144653023525
910,7,8.13095759003294,-0.029660936444997787,-0.10934635367666068
911,1,6.92311104809491,-0.029922563582658768,-0.110945142556978
911,2,6.191662682010774,-0.029849903658032417,-0.1105799597483831
911,3,6.746701290982612,-0.03075556270778179,-0.11513172768810563
911,4,6.416854111851659,-0.031032375991344452,-0.11652296849750131
911,5,5.860611126790284,-0.031008794903755188,-0.11640445188962077
911,6,5.984078912299743,-0.031850263476371765,-0.12063360376767042
911,7,6.163433726056113,-0.03257518261671066,-0.12427698777934561
912,1,7.213199824910838,-0.02703026682138443,-0.034315778271624416
912,2,5.744804269581788,-0.02699318714439869,-0.0341263818240743
912,3,5.832969265964385,-0.028269581496715546,-0.04064597896335909
912,4,5.92907568296228,-0.03129608929157257,-0.056104846769814844
912,5,5.852730579314876,-0.036153148859739304,-0.08091385004413736
912,6,5.667467108180915,-0.03728253021836281,-0.08668253075122304
912,7,5.483766894186189,-0.03936266526579857,-0.09730749354581054
913,1,7.794133565999649,-0.032853491604328156,-0.02553321558136255
913,2,8.548063992106615,-0.0372023843228817,-0.04817053743837416
913,3,7.491889366369423,-0.03792847320437431,-0.05195005300035215
913,4,6.635104517099361,-0.03883972764015198,-0.05669341212446261
913,5,6.885557094149865,-0.04058888927102089,-0.06579833546483067
913,6,6.819980943005386,-0.04086853563785553,-0.06725398066508415
913,7,6.718602983029849,-0.043486088514328,-0.08087914706425946
914,1,4.381468019074889,0.0009121502516791224,0.05557603369391362
914,2,5.183522956734846,-0.011437304317951202,-0.005928816462008352
914,3,4.97141839102133,-0.02121962234377861,-0.054648377391904514
914,4,4.808612066512672,-0.0278859231621027,-0.08784902043355072
914,5,5.689933389393093,-0.03255583345890045,-0.11110690048215442
914,6,5.750656408009109,-0.03497897833585739,-0.1231750579641725
914,7,5.6844985403506305,-0.035204168409109116,-0.12429658779642995
915,1,6.641187235522247,-0.003983944654464722,-0.02145285433630816
915,2,5.564818062666756,-0.006711640860885382,-0.035181925854559634
915,3,5.163101142758941,-0.010474413633346558,-0.05412075649796086
915,4,5.058489896293035,-0.014792204834520817,-0.07585311219881284
915,5,5.190629302630676,-0.017578190192580223,-0.08987556533694664
915,6,5.066876568366742,-0.019464679062366486,-0.0993706625368167
915,7,4.648580415474058,-0.02064388245344162,-0.10530584243424347
916,1,6.7921045976038945,0.02331891469657421,-0.04671671061444079
916,2,6.719808376300104,0.01451890729367733,-0.09130157190325851
916,3,7.216968342383455,0.00778257567435503,-0.12543090806087276
916,4,6.918883313977426,0.00038648571353405714,-0.1629028816496982
916,5,6.9178235501846315,-0.00578902056440711,-0.19419082019161266
916,6,6.7732935509824195,-0.008311573415994644,-0.2069712263699891
916,7,6.8511463083986905,-0.011814010329544544,-0.2247161732562897
917,1,8.546849785314961,-0.01097807101905346,-0.05392358256207471
917,2,10.398139307276951,-0.019805995747447014,-0.09969799563721225
917,3,9.769287034596212,-0.021462442353367805,-0.10828697589125273
917,4,9.689925808987393,-0.02459070459008217,-0.12450759084169018
917,5,9.924247224776774,-0.02797296643257141,-0.14204524045580866
917,6,9.82144552516209,-0.02814331091940403,-0.14292850794451636
917,7,9.976359658701053,-0.029278304427862167,-0.1488136579987145
918,1,5.746481388408551,-0.012753894552588463,-0.01923837644677137
918,2,3.25514281448783,-0.0221562422811985,-0.06659420320491538
918,3,3.6263018649758147,-0.02510805055499077,-0.08146126888592774
918,4,3.26490815486547,-0.02646089345216751,-0.08827499198135703
918,5,2.5814178098369425,-0.027901900932192802,-0.0955327644602053
918,6,2.964697312601176,-0.02857496403157711,-0.09892271135982444
918,7,3.0527599751760666,-0.03414534404873848,-0.12697846495283877
919,1,9.396443410703453,-0.02125934325158596,-0.09828661727646115
919,2,10.060159009750329,-0.02379113808274269,-0.11148954287144815
919,3,9.885643957435997,-0.025105604901909828,-0.11834428773346126
919,4,9.695214950904289,-0.02696176990866661,-0.12802390638764408
919,5,9.84651694130443,-0.027409067377448082,-0.13035649476584596
919,6,9.614027095303506,-0.02950570359826088,-0.1412901342861142
919,7,9.664873410100087,-0.03176652640104294,-0.15307998189984987
920,1,9.719502674826867,-0.005918484181165695,-0.0430576368518504
920,2,12.068007119169549,-0.006740903947502375,-0.047394851942021414
920,3,11.595374285409461,-0.008776026777923107,-0.05812752862581461
920,4,10.877024936460503,-0.010683993808925152,-0.06818962068285686
920,5,10.064428670629082,-0.01157870702445507,-0.07290809149133105
920,6,9.861742524522251,-0.014819194562733173,-0.08999752930133773
920,7,9.52862920677769,-0.01690928265452385,-0.10102007761858012
921,1,0.01722913726853415,-0.020463241264224052,0.01607176907259959
921,2,-0.427373428059301,-0.02001221850514412,0.018450826893667074
921,3,-0.845320930956317,-0.0188042763620615,0.02482248806828291
921,4,-0.5971987203678523,-0.02012624219059944,0.017849374006405242
921,5,-0.5568395410411421,-0.021442225202918053,0.010907818142937878
921,6,-0.7577563866840736,-0.024068115279078484,-0.00294324413094131
